title,url,description,genres
Swords and Deviltry,https://www.goodreads.com/book/show/57950.Swords_and_Deviltry,"For the first time-the story of how the greatest heroes in fantastic literature first met.'The two thieves had themselves been robbed by two youths, who eyed each other suspiciously over the sprawled, senseless bodies.Fafhrd said: 'Our motives for being here seem identical.' 'Surely, they must be!' the Mouser answered curtly, fiercely eyeing his huge, potential foe.Fafhrd glanced down at the belts and money-pouches of the fallen thieves. Then he looked up at the Mouser with an honest, open, ingenuous smile.'Sixty-sixty?' he suggested.Thus was born the most improbable relationship in the whole history of swords and sorceries.Contains:7 • Induction • [Fafhrd and the Gray Mouser] • (1957) • shortstory by Fritz Leiber11 • The Snow Women • [Fafhrd and the Gray Mouser] • (1970) • novella by Fritz Leiber91 • The Unholy Grail • [Fafhrd and the Gray Mouser] • (1962) • novelette by Fritz Leiber123 • Ill Met in Lankhmar • [Fafhrd and the Gray Mouser] • (1970) • novella by Fritz Leiber","['Fantasy', 'Fiction', 'Sword and Sorcery', 'Short Stories', 'Classics', 'Adventure', 'Science Fiction Fantasy', 'Science Fiction', 'High Fantasy', 'Audiobook']"
The Persistence of Vision,https://www.goodreads.com/book/show/1043525.The_Persistence_of_Vision,"Contents:The Phantom of Kansas (1976)Air Raid (1977)Retrograde Summer (1975)The Black Hole Passes (1975)In the Hall of the Martian Kings (1977)In the Bowl (1975)Gotta Sing, Gotta Dance (1976)Overdrawn at the Memory Bank (1976)The Persistence of Vision (1978)","['Science Fiction', 'Short Stories', 'Fiction', 'Science Fiction Fantasy', 'Speculative Fiction', 'Fantasy', 'Anthologies', 'Short Story Collection', 'Hugo Awards', 'Novella']"
Bear,https://www.goodreads.com/book/show/187044.Bear,"Alternative covers found here and here.Lou, a shy and secretive young librarian is called to a remote Canadian island to inventory the estate of the recently deceased Colonel Cary. In a cabin on the island, she discovers the colonel had a secret as well. A bear is chained inside. Fascinated, Lou brings the bear into the house and slowly gains the animal’s trust. She sinks her fingers into the bear’s fur—and soon realizes her darkest desire is for this large, powerful animal to be her lover.But there’s more to the story than the price to be paid for forbidden passion. This novel by award-winning author Marian Engel works within the logic of a fever dream as the young woman comes to an even greater, and unexpected, understanding of herself.Bear was first published in 1976 and won the Canadian Governor General’s Award for English-language fiction. The novel has retained its power to shock, disturb, and move readers today.","['Fiction', 'Canada', 'Classics', 'Literary Fiction', 'Romance', 'Fantasy', 'Literature', 'Canadian Literature', 'Animals', 'Novels']"
Asterix in Switzerland,https://www.goodreads.com/book/show/122438.Asterix_in_Switzerland,"The governor of Gaul has always been a “creative” accountant. Now he’s under investigation by Vexatius Sinusititis—or he was, until someone poisons the investigator. In order to heal Vexatius, Asterix and Obelix set off to locate a special flower that grows only in Helvetia.","['Comics', 'Bande Dessinée', 'Graphic Novels', 'Fiction', 'Humor', 'France', 'Historical Fiction', 'Comic Book', 'Graphic Novels Comics', 'Adventure']"
Ecotopia,https://www.goodreads.com/book/show/550165.Ecotopia,"A novel both timely and prophetic, Ernest Callenbach’s Ecotopia is a hopeful antidote to the environmental concerns of today, set in an ecologically sound future society.Ecotopia was founded when northern California, Oregon, and Washington seceded from the Union to create a “stable-state” ecosystem: the perfect balance between human beings and the environment. Now, twenty years later, this isolated, mysterious nation is welcoming its first officially sanctioned American visitor: reporter Will Weston.Skeptical yet curious about this green new world, Weston is determined to report his findings objectively. But from the start, he’s alternately impressed and unsettled by the laws governing Ecotopia’s earth-friendly agenda: energy-efficient “mini-cities” to eliminate urban sprawl, zero-tolerance pollution control, tree worship, ritual war games, and a woman-dominated government that has instituted such peaceful revolutions as the twenty-hour workweek and employee ownership of farms and businesses. His old beliefs challenged, his cynicism replaced by hope, Weston meets a sexually forthright Ecotopian woman and undertakes a relationship whose intensity will lead him to a critical choice between two worlds.","['Fiction', 'Science Fiction', 'Environment', 'Utopia', 'Politics', 'Dystopia', 'Ecology', 'Fantasy', 'Speculative Fiction', 'School']"
The Eye of the Storm,https://www.goodreads.com/book/show/1690890.The_Eye_of_the_Storm,"Elizabeth Hunter, an ex-socialite in her eighties, has a mystical experience during a summer storm in Sydney which transforms all her relationships: her existence becomes charged with a meaning which communicates itself to those around her. From this simple scenario Patrick White unfurls a monumental exploration of the tides of love and hate, comedy and tragedy, impotence and longing that fester within family relationships.","['Fiction', 'Australia', 'Classics', 'Nobel Prize', 'Literature', 'Novels', 'Literary Fiction', '20th Century', 'Modern Classics', 'Contemporary']"
Kruistocht in spijkerbroek,https://www.goodreads.com/book/show/3114666-kruistocht-in-spijkerbroek,"De zestienjarige Dolf uit Amstelveen geeft zich op als hij zal door een materie-transmitter teruggeflitst worden naar de Middeleeuwen om daar één middag een kijkje te nemen. Maar door een foute berekening komt hij in het jaar 1212 terecht in een Kinderkruistocht die net uit Keulen is vertrokken en niet op het riddertoernooi in Montgivray in Midden-Frankrijk dat hij zo graag wilde bijwonen. Verbijsterd ziet hij duizenden gelovige - en vooral goedgelovige - kinderen, aan wie wonderen zijn beloofd, zingend aan hem voorbijtrekken. Zij zijn van plan met hun blote handen het Heilige Land van de Saracenen te bevrijden. Om vijf uur diezelfde middag moet Dolf weer op de afgesproken plek staan om teruggeflitst te worden naar de twintigste eeuw tenminste, als er niets fout gaat...","['Historical Fiction', 'Fiction', 'Young Adult', 'Childrens', 'Historical', 'Fantasy', 'Time Travel', 'Classics', 'Dutch Literature', 'Adventure']"
The Falcon and the Snowman,https://www.goodreads.com/book/show/7981231-the-falcon-and-the-snowman,"Tense, intriguing, & darkly compelling, this is a true story of murder plots, betrayal, & the consequences of impulsive decisions. Bright & idealistic, the son of a former FBI agent, 21-year-old Boyce was adrift in the malaise of the late 1960s. His friend Dalton Lee had become a successful drug dealer looking for the big score. In 1974, Boyce's father helped his son get a job at TRW, a co. that was developing & manufacturing satellites used by the CIA. Less than a year later Boyce & Lee launched a plan to sell the CIA's secrets to the Russians & began a career as Soviet agents. This book draws on 100s of interviews with all the principals involved, on letters, & on materials from Boyce & Lee's eventual trials. A gripping & suspenseful real-life spy story.","['Nonfiction', 'History', 'True Crime', 'Espionage', 'Biography', 'Crime', 'Politics', 'Historical', 'Russia', 'Thriller']"
The Cowboy and the Cossack,https://www.goodreads.com/book/show/220812.The_Cowboy_and_the_Cossack,"On a cold spring day in 1880, fifteen American cowboys sail into Vladivostock with a herd of 500 cattle for delivery to a famine stricken town deep in Siberia. Assigned to accompany them is a band of Cossacks, Russia’s elite horsemen and warriors. From the first day, distrust between the two groups disrupts the cattle drive. But as they overcome hardships and trials along the trail, a deep understanding and mutual respect develops between the men in both groups.","['Westerns', 'Historical Fiction', 'Fiction', 'Russia', 'Adventure', 'Historical', 'Drama', 'Epic', 'Action', 'Classics']"
Mr. Messy,https://www.goodreads.com/book/show/683288.Mr_Messy,Mr. Messy is in a pickle when Mr. Neat and Mr. Tidy come to call.,"['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Humor', 'Fantasy', 'Young Adult', '20th Century', 'Juvenile', 'Middle Grade']"
The Hockey Sweater,https://www.goodreads.com/book/show/189178.The_Hockey_Sweater,"In the days of Roch’s childhood, winters in the village of Ste. Justine were long. Life centered around school, church, and the hockey rink, and every boy’s hero was Montreal Canadiens hockey legend Maurice Richard. Everyone wore Richard’s number 9. They laced their skates like Richard. They even wore their hair like Richard. When Roch outgrows his cherished Canadiens sweater, his mother writes away for a new one. Much to Roch’s horror, he is sent the blue and white sweater of the rival Toronto Maple Leafs, dreaded and hated foes to his beloved team. How can Roch face the other kids at the rink?","['Picture Books', 'Canada', 'Childrens', 'Fiction', 'Hockey', 'Sports', 'Classics', 'Short Stories', 'Canadian Literature', 'Young Adult']"
Ceremony,https://www.goodreads.com/book/show/588234.Ceremony,"Tayo, a young Native American, has been a prisoner of the Japanese during World War II, and the horrors of captivity have almost eroded his will to survive. His return to the Laguna Pueblo reservation only increases his feeling of estrangement and alienation. While other returning soldiers find easy refuge in alcohol and senseless violence, Tayo searches for another kind of comfort and resolution. Tayo's quest leads him back to the Indian past and its traditions, to beliefs about witchcraft and evil, and to the ancient stories of his people. The search itself becomes a ritual, a curative ceremony that defeats the most virulent of afflictions—despair.","['Fiction', 'Classics', 'Historical Fiction', 'School', 'Novels', 'Literature', 'Literary Fiction', 'Read For School', 'Historical', 'War']"
The Arm of the Starfish,https://www.goodreads.com/book/show/208909.The_Arm_of_the_Starfish,"When Adam Eddington, a gifted marine biology student, makes the acquaintance of blond and beautiful Kali Cutter at Kennedy International Airport on his way to Portugal to spend the summer working for the renowned scientist Dr. O'Keefe, he has no idea that this seemingly chance meeting will set into motion a chain of events he will be unable to stop. Caught between Kali's seductive wiles and the trusting adoration of Dr. O'Keefe's daughter, Poly, Adam finds himself enmeshed in a deadly power struggle between two groups of people, only one of which can have right on its side. As the danger escalates, Adam must make a decision that could affect the entire world--which side is he on?","['Young Adult', 'Fiction', 'Fantasy', 'Science Fiction', 'Childrens', 'Mystery', 'Teen', 'Juvenile', 'Classics', 'Science Fiction Fantasy']"
The Feast of All Saints,https://www.goodreads.com/book/show/43798.The_Feast_of_All_Saints,"In the days before the Civil War, there lived in New Orleans the gens de couleur libre - copper-skinned half-castes, liberated by their owners, but confined by their color to a life of political nonexistence and social subordination. Still, an aristocracy would emerge in this society: artist, poets, and musicians, plantation owners, scientists and craftsmen whose talents and reputations would extend far beyond the limits of their small world.Mega-selling author Anne Rice's probing, lyrical style sweeps us into their midst as she introduces Marcel, the sensitive, blue-eyed scholar, Marie, his breathtakingly beautiful sister, whose curse is to pass for white; Christophe, novelist and teacher, the idol of all young gens and stunning Anna Bella, whose allure for the well-to-do white man would become legend.Here is a compelling and richly textured tale of a people forever caught in the shadows between black and white.","['Fiction', 'Historical Fiction', 'Horror', 'Fantasy', 'Historical', 'Paranormal', 'Vampires', 'Supernatural', 'Novels', 'Drama']"
The Snow Leopard,https://www.goodreads.com/book/show/764165.The_Snow_Leopard,"Enjoy this special edition hardback of one of the greatest pieces of travel and nature writing ever written. Go with Peter Matthiessen all the way to Dolpo, a Tibetan plateau in the high Himalayas.This is the account of a journey to the dazzling Tibetan plateau of Dolpo in the high Himalayas. In 1973 Matthiessen made the 250-mile trek to Dolpo, as part of an expedition to study wild blue sheep. It was an arduous, sometimes dangerous, physical endeavour: exertion, blisters, blizzards, endless negotiations with sherpas, quaking cold. But it was also a 'journey of the heart' - among the beauty and indifference of the mountains Matthiessen was searching for solace. He was also searching for a glimpse of a snow leopard, a creature so rarely spotted as to be almost mythical.","['Travel', 'Nonfiction', 'Nature', 'Memoir', 'Adventure', 'Philosophy', 'Classics', 'Asia', 'Animals', 'Biography']"
Transparent Things,https://www.goodreads.com/book/show/54996.Transparent_Things,"""Transparent Things revolves around the four visits of the hero - sullen, gawky Hugh Person - to Switzerland... As a young publisher, Hugh is sent to interview R., falls in love with Armande on the way, wrests her, after multiple humiliations, from a grinning Scandinavian and returns to NY with his bride... Eight years later - following a murder, a period of madness and a brief imprisonment - Hugh makes a lone sentimental journey to wheedle out his past... The several strands of dream, memory, and time [are] set off against the literary theorizing of R. and, more centrally, against the world of observable objects."" Martin Amis","['Fiction', 'Classics', 'Russia', 'Russian Literature', 'Novels', 'Literature', '20th Century', 'American', 'Literary Fiction', 'Novella']"
Mr. Bump,https://www.goodreads.com/book/show/8014.Mr_Bump,"Get ready for the second invasion of Little Miss and Little Mr. Men ! That's right - those zany, pint-sized characters are back. Easy enough for young readers and witty enough for adults!Mr. Bump stumbles upon the perfect job!","['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Humor', 'Fantasy', '20th Century', 'Middle Grade', 'Comics', 'Juvenile']"
American Buffalo: A Play,https://www.goodreads.com/book/show/98183.American_Buffalo,"Plays, Drama, Theatre, Performing Arts","['Plays', 'Drama', 'Theatre', 'Fiction', 'American', '20th Century', 'Classics', 'Crime', 'School', 'The United States Of America']"
By Any Means Necessary (Malcolm X Speeches and Writings),https://www.goodreads.com/book/show/187220.By_Any_Means_Necessary_Malcolm_X_Speeches_and_Writings_,"The imperialists know the only way you will voluntarily turn to the fox is to show you a wolf. In eleven speeches and interviews, Malcolm X presents a revolutionary alternative to this reformist trap, taking up political alliances, women's rights, U.S. intervention in the Congo and Vietnam, capitalism and socialism, and more.","['Nonfiction', 'Politics', 'History', 'Biography', 'Race', 'African American', 'Philosophy', 'Theory', 'Social Justice', 'Anti Racist']"
Staying On,https://www.goodreads.com/book/show/414824.Staying_On,"Tusker and Lucy Smalley stayed on in India. Given the chance to return 'home' when Tusker, once a Colonel in the British Army, retired, they chose instead to remain in the small hill town of Pankot, with its eccentric inhabitants and archaic rituals left over from the days of the Empire. Only the tyranny of their landlady, the imposing Mrs. Bhoolabhoy, threatens to upset the quiet rhythm of their days.Both funny and deeply moving, Staying On is a unique, engrossing portrait of the end of an empire and of a forty-year love affair.","['Fiction', 'India', 'Historical Fiction', 'Classics', 'Literary Fiction', 'Literature', 'Asia', '20th Century', 'Historical', 'British Literature']"
Bilbo's Last Song,https://www.goodreads.com/book/show/67939.Bilbo_s_Last_Song,"Bilbo’s Last Song is considered by many to be Tolkien’s epilogue to his classic work The Lord of the Rings. As Bilbo Baggins takes his final voyage to the Undying Lands, he must say goodbye to Middle-earth. Poignant and lyrical, the song is both a longing to set forth on his ultimate journey and a tender farewell to friends left behind.Pauline Baynes’s jewel-like illustrations lushly depict both this final voyage and scenes from The Hobbit, as Bilbo remembers his first journey while he prepares for his last.","['Fantasy', 'Poetry', 'Fiction', 'Classics', 'Picture Books', 'High Fantasy', 'Short Stories', 'Childrens', 'Science Fiction Fantasy', 'Art']"
The Man Who Folded Himself,https://www.goodreads.com/book/show/624122.The_Man_Who_Folded_Himself,"This classic work of science fiction is widely considered to be the ultimate time-travel novel. When Daniel Eakins inherits a time machine, he soon realizes that he has enormous power to shape the course of history. He can foil terrorists, prevent assassinations, or just make some fast money at the racetrack. And if he doesn't like the results of the change, he can simply go back in time and talk himself out of making it! But Dan soon finds that there are limits to his powers and forces beyond his control.","['Science Fiction', 'Time Travel', 'Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Classics', 'LGBT', 'Novels', 'Queer', 'Audiobook']"
The Inverted World,https://www.goodreads.com/book/show/142181.The_Inverted_World,"The city is winched along tracks through a devastated land full of hostile tribes. Rails must be freshly laid ahead of the city and carefully removed in its wake. Rivers and mountains present nearly insurmountable challenges to the ingenuity of the city's engineers. But if the city does not move, it will fall farther and farther behind the optimum and into the crushing gravitational field that has transformed life on Earth. The only alternative to progress is death. The secret directorate that governs the city makes sure that its inhabitants know nothing of this. Raised in common in creches, nurtured on synthetic food, prevented above all from venturing outside the closed circuit of the city, they're carefully sheltered from the dire necessities that have come to define human existence. Yet the city is in crisis. People are growing restive. The population is dwindling. The rulers know that, for all their efforts, slowly but surely the city is slipping ever farther behind the optimum. Helward Mann is a member of the city's elite. Better than anyone, he knows how tenuous is the city's continued existence. But the world he's about to discover is infinitely stranger than the strange world he believes he knows so well.","['Science Fiction', 'Fiction', 'Dystopia', 'Post Apocalyptic', 'Fantasy', 'Science Fiction Fantasy', 'Speculative Fiction', 'Classics', 'Novels', 'British Literature']"
The Berenstain Bears and the Spooky Old Tree,https://www.goodreads.com/book/show/900068.The_Berenstain_Bears_and_the_Spooky_Old_Tree,"Three brave little bears explore the inside of a mysterious old tree and go into, up, through, over, down, and out.","['Picture Books', 'Childrens', 'Halloween', 'Fiction', 'Classics', 'Animals', 'Adventure', 'Holiday', 'Young Adult', 'Horror']"
Christie Malry's Own Double-Entry,https://www.goodreads.com/book/show/90988.Christie_Malry_s_Own_Double_Entry,"Christie Malry is a simple man. His job in a bank puts him next to, but not in possession of, money. As a clerk he learns the principles of Double-Entry Bookkeeping and adapts them in his own dramatic fashion to settle his personal account with society.Under the column headed 'Aggravation' for offences received from society (unpleasantness of Bank Manager; general diminution of life caused by advertising), debit Christie; under 'Recompense' for offences given back to society (general removal of items of stationery; Pork Pie Purveyors Ltd. bomb hoax), credit Christie. All accounts are to be settled in full, and they are - in the most alarming way.B.S. Johnson was one of Britain's most original writers and is his funniest book.","['Fiction', 'Novels', 'British Literature', 'Literature', 'Literary Fiction', 'Humor', '20th Century', 'Classics', 'Crime', 'Contemporary']"
The Power That Preserves,https://www.goodreads.com/book/show/687215.The_Power_That_Preserves,"""A trilogy of remarkable scope and sophistication.""--Los Angeles TimesTwice before Thomas Covenant had been summoned to the strange otherworld where magic worked. Twice before he had been forced to join with the Lords of Revelstone in their war against Lord Foul, the ancient enemy of the Land.Now he was back--to a Land ravaged by the armies of Lord Foul. The Lords were besieged and helpless. No place was safe, and Foul's victory seemed certain. Only Covenant could avert it. Desperately and without hope, he set out to confront the might of the Enemy. Along with him traveled a Giant, a Bloodguard, and the madwoman he had wronged. And in Foul's Creche, Lord Foul grew in power with each new defeat for the Land. . . .","['Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Science Fiction', 'Epic Fantasy', 'High Fantasy', 'Epic', 'Adventure', 'Speculative Fiction', 'Novels']"
In the Shadow of Man,https://www.goodreads.com/book/show/135486.In_the_Shadow_of_Man,This best-selling classic tells the story of one of world's greatest scientific adventuresses. Jane Goodall was a young secretarial school graduate when the legendary Louis Leakey chose her to undertake a landmark study of chimpanzees in the world. This paperback edition contains 80 photographs and in introduction by Stephen Jay Gould.,"['Nonfiction', 'Science', 'Animals', 'Nature', 'Africa', 'Anthropology', 'Memoir', 'Biology', 'Biography', 'Classics']"
Tex,https://www.goodreads.com/book/show/6439138-tex,"Easygoing and reckless Tex likes everyone and everything, especially his horse, Negrito, and Johnny Collins's blue-eyed sister, Jamie. Life with his older brother, Mason, would be just about perfect if only Mace would stop complaining about Pop, who hasn't been home in five months. While Mason worries about paying the bills and getting a basketball scholarship--his ticket out of Oklahoma--Tex just seems to attract trouble. Can he find a way to keep things together when everything seems to be falling apart?","['Young Adult', 'Fiction', 'Classics', 'Coming Of Age', 'Realistic Fiction', 'Teen', 'Contemporary', 'Childrens', 'Historical Fiction', 'Novels']"
The Moon's a Balloon,https://www.goodreads.com/book/show/57778.The_Moon_s_a_Balloon,"One of the bestselling memoirs of all time, David Niven's The Moon's a Balloon is an account of one of the most remarkable lives Hollywood has ever seen.Beginning with the tragic early loss of his aristocratic father, then regaling us with tales of school, army and wartime hi-jinx, Niven shows how, even as an unknown young man, he knew how to live the good life.But it is his astonishing stories of life in Hollywood and his accounts of working and partying with the legends of the silver screen - Lawrence Oliver, Vivien Leigh, Cary Grant, Elizabeth Taylor, James Stewart, Lauren Bacall, Marlene Dietrich, Noel Coward and dozens of others, while making some of the most acclaimed films of the last century - which turn David Niven's memoir into an outright masterpiece.An intimate, gossipy, heartfelt and above all charming account of life inside Hollywood's dream factory, is a classic to be read and enjoyed time and again.","['Biography', 'Nonfiction', 'Autobiography', 'Memoir', 'Biography Memoir', 'Humor', 'Film', 'History', 'Media Tie In', 'British Literature']"
The Hand of Oberon,https://www.goodreads.com/book/show/116982.The_Hand_of_Oberon,"Across the mysterious Black Road, demons swarm into Shadow. The ancient, secret source of the royal family's power is revealed, & an unholy pact between a prince of the realm & the forces of Chaos threaten all the known worlds with absolute obliteration. The hour of battle is at hand. Now Corwin and the remaining princes of Amber must call upon all their superhuman powers to defeat their brother-turned-traitor before he can walk the magical Pattern that created Amber and remake the universe in his own image.","['Fantasy', 'Fiction', 'Science Fiction', 'Science Fiction Fantasy', 'Epic Fantasy', 'High Fantasy', 'Audiobook', 'Adventure', 'Classics', 'Speculative Fiction']"
Death and the King's Horseman,https://www.goodreads.com/book/show/505556.Death_and_the_King_s_Horseman,"A Nobel Prize-winning playwright's classic tale of tragic decisions in a traditional African culture. Based on events that took place in Oyo, an ancient Yoruba city of Nigeria, in 1946, Wole Soyinka's powerful play concerns the intertwined lives of Elesin Oba, the king's chief horseman; his son, Olunde, now studying medicine in England; and Simon Pilkings, the colonial district officer. The king has died and Elesin, his chief horseman, is expected by law and custom to commit suicide and accompany his ruler to heaven. The stage is set for a dramatic climax when Pilkings learns of the ritual and decides to intervene and Elesin's son arrives home.","['Plays', 'Drama', 'Fiction', 'Africa', 'Classics', 'Theatre', 'Nigeria', 'School', 'African Literature', 'Nobel Prize']"
Enormous Changes at the Last Minute: Stories,https://www.goodreads.com/book/show/133621.Enormous_Changes_at_the_Last_Minute,"Seventeen stories written over the past fifteen years reveal the author's vision of human love and tragedy.Wants --Debts --Distance --Faith in the afternoon --Gloomy tune --Living --Come on, ye sons of art --Faith in a tree --Samuel --The burdened man --Enormous changes at the last minute --Politics --Northeast playground --The little girl --A conversation with my father --The immigrant story --The long-distance runner","['Short Stories', 'Fiction', 'Literature', 'Classics', 'Womens', 'American', '20th Century', 'Literary Fiction', 'New York', 'The United States Of America']"
"The Letter, the Witch, and the Ring",https://www.goodreads.com/book/show/334485.The_Letter_the_Witch_and_the_Ring,"Rose Rita Pottinger is dreading summer. With her best friend, Lewis Barnavelt, away at Boy Scout camp, vacation threatens to be altogether boring. But when Mrs. Zimmermann, Lewis's next door neighbor and a genuine witch, receives a strange deathbed letter from an eccentric uncle, unexpected things start to happen.Rose Rita and Mrs. Zimmermann set off on a trip to discover the meaning of the letter. A ransacked farmhouse, a missing ring, shadowy figures appearing in the night, and mysterious magic symbols are just the beginning as they are gradually drawn into a terrifying world of occult mysteries, where Mrs. Zimmermann's failing powers can't help them.","['Fantasy', 'Horror', 'Fiction', 'Young Adult', 'Mystery', 'Middle Grade', 'Childrens', 'Magic', 'Juvenile', 'Paranormal']"
Group Portrait with Lady,https://www.goodreads.com/book/show/27558.Group_Portrait_with_Lady,"From Nobel Prize winner Heinrich Boll, an inventive & sardonic portrayal of the effects of the Nazi period on a group of ordinary people. Weaving together the stories of a diverse array of characters, Boll explores the often bizarre & always very human courses chosen by people attempting to survive in a world marked by political madness, absurdity & destruction. At the center of his tale is Leni Pfeiffer, a German woman whose secret romance with a Soviet prisoner of war both sustains & threatens her life. As the narrator interviews those who knew Pfeiffer, their stories come together in a dazzling mosaic, rich in satire, yet hinting at the promise of a saner world.","['Fiction', 'German Literature', 'Germany', 'Classics', 'Novels', 'Literature', 'Nobel Prize', 'Historical Fiction', 'War', '20th Century']"
"Against Our Will: Men, Women and Rape",https://www.goodreads.com/book/show/1151227.Against_Our_Will,"Surveys the history of rape in war, riot, and revolution and the origins of American rape laws, examines interracial, homosexual, and child rape, and profiles the police-blotter rapist and representative victims","['Feminism', 'Nonfiction', 'Sociology', 'History', 'Gender Studies', 'Politics', 'Gender', 'Womens', 'Psychology', 'Womens Studies']"
Our Friends from Frolix 8,https://www.goodreads.com/book/show/756108.Our_Friends_from_Frolix_8,"For all the strange worlds borne of his vast and vivid imagination, Philip K. Dick was largely concerned with humanity’s most achingly familiar heartaches and struggles. In Our Friends From Frolix 8 , he clashes private dreams against public battles in a fast-paced and provocative tale that ultimately addresses our salvation both as individuals and a whole.Nick Appleton is a menial laborer whose life is a series of endless frustrations. Willis Gram is the despotic oligarch of a planet ruled by big-brained elites. When they both fall in love with Charlotte Boyer, a feisty black marketer of revolutionary propaganda, Nick seems destined for doom. But everything takes a decidedly unpredictable turn when the revolution’s leader, Thors Provoni, returns from ten years of intergalactic hiding with a ninety-ton protoplasmic slime that is bent on creating a new world order.Winner of both the Hugo and John W. Campbell awards for best novel, widely regarded as the premiere science fiction writer of his day, and the object of cult-like adoration from his legions of fans, Philip K. Dick has come to be seen in a literary light that defies classification in much the same way as Borges and Calvino. With breathtaking insight, he utilizes vividly unfamiliar worlds to evoke the hauntingly and hilariously familiar in our society and ourselves.","['Science Fiction', 'Fiction', 'Dystopia', 'Fantasy', 'Science Fiction Fantasy', 'Novels', 'Speculative Fiction', 'Aliens', 'American', 'Space']"
Raise the Titanic!,https://www.goodreads.com/book/show/41706.Raise_the_Titanic_,"On orders from the Pentagon, marine explorer Dirk Pitt must salvage crucial material from the world's most infamous maritime disaster in this novel in the #1 New York Times-bestselling series.The President's secret task force has developed an unprecedented defensive weapon that relies on an extremely rare radioactive element—and Dirk Pitt has followed a twisted trail to a secret cache of the substance. Now, racing against brutal storms, Soviet spies, and a ticking clock, Pitt begins his most thrilling mission—to raise from its watery grave the shipwreck of the century...","['Fiction', 'Adventure', 'Thriller', 'Action', 'Mystery', 'Suspense', 'Historical Fiction', 'Mystery Thriller', 'Espionage', 'Adult']"
The Poetry of Pablo Neruda,https://www.goodreads.com/book/show/1317399.The_Poetry_of_Pablo_Neruda,"The most comprehensive English-language collection of work ever by “the greatest poet of the twentieth century—in any language” (Gabriel García Márquez)In his work a continent awakens to consciousness,” wrote the Swedish Academy in awarding the Nobel Prize to Pablo Neruda, author of more than thirty-five books of poetry and one of Latin America’s most revered writers and political figures—a loyal member of the Communist party, a lifelong diplomat and onetime senator, a man lionized during his lifetime as “the people’s poet.”Born Neftali Basoalto, Neruda adopted his pen name in fear of his family’s disapproval, and yet by the age of twenty-five he was already famous for the book Twenty Love Poems and a Song of Despair , which remains his most beloved. During the next fifty years, a seemingly boundless metaphorical language linked his romantic fantasies and the fierce moral and political compass—exemplified in books such as Canto Genera l—that made him an adamant champion of the dignity of ordinary men and women.Edited and with an introduction by Ilan Stavans, this is the most comprehensive single-volume collection of this prolific poet’s work in English. Here the finest translations of nearly six hundred poems by Neruda are collected and join specially commissioned new translations that attest to Neruda’s still-resounding presence in American letters.","['Poetry', 'Classics', 'Fiction', 'Romance', 'Literature', 'Spanish Literature', 'Nobel Prize', 'Latin American', 'Latin American Literature', 'Unfinished']"
The Eye in the Pyramid,https://www.goodreads.com/book/show/1055655.The_Eye_in_the_Pyramid,"Paperback in good condition. Covers are slightly scuffed, and front lower edge corner is creased. Spine is cocked, and page block and page edges are tanned. Pages are otherwise clear and unmarked throughout. LW","['Fiction', 'Science Fiction', 'Fantasy', 'Humor', 'Mystery', 'Conspiracy Theories', 'Novels', 'Comedy', 'Philosophy', 'Occult']"
Lives of Girls and Women,https://www.goodreads.com/book/show/14285.Lives_of_Girls_and_Women,"The only novel from Alice Munro -- award-winning author of The Love of a Good Woman -- is an insightful, honest book, ""autobiographical in form but not in fact,"" that chronicles a young girl's growing up in rural Ontario in the 1940s.Del Jordan lives out at the end of the Flats Road on her father's fox farm, where her most frequent companions are an eccentric bachelor family friend and her rough younger brother. When she begins spending more time in town, she is surrounded by women -- her mother, an agnostic, opinionated woman who sells encyclopedias to local farmers; her mother's boarder, the lusty Fern Dogherty; and her best friend, Naomi, with whom she shares the frustrations and unbridled glee of adolescence.Through these unwitting mentors and in her own encounters with sex, birth, and death, Del explores the dark and bright sides of womanhood. All along she remains a wise, witty observer and recorder of truths in small-town life. The result is a powerful, moving, and humorous demonstration of Alice Munro's unparalleled awareness of the lives of girls and women.","['Fiction', 'Short Stories', 'Canada', 'Classics', 'Canadian Literature', 'Feminism', 'Literary Fiction', 'Historical Fiction', 'Novels', 'Coming Of Age']"
Fools Die,https://www.goodreads.com/book/show/22035.Fools_Die,"""A page-flipping tale of power, brutality and glamour (Library Journal) from the bestselling author of The Godfather.Played out in the underground worlds of high-stakes gambling, publishing, and the film industry, this epic thriller follows two brothers, Merlyn and Arite, as they delve into the dangerous underbelly of American life. From Las Vegas to New York to Hollywood, there is one thing that remains constant: organized crime and the law are simply two sides of the same coin...","['Fiction', 'Crime', 'Thriller', 'Novels', 'Mystery', 'Drama', 'Classics', 'Mystery Thriller', 'American', 'Literature']"
