title,url,description,genres
Up the Down Staircase,https://www.goodreads.com/book/show/160320.Up_the_Down_Staircase,"Bel Kaufman's Up the Down Staircase is one of the best-loved novels of our time. It has been translated into sixteen languages, made into a prize-winning motion picture, and staged as a play at high schools all over the United States; its very title has become part of the American idiom.Never before has a novel so compellingly laid bare the inner workings of a metropolitan high school. Up the Down Staircase is the funny and touching story of a committed, idealistic teacher whose clash with school bureaucracy is a timeless lesson for students, teachers, parents--anyone concerned about public education. Bel Kaufman lets her characters speak for themselves through memos, letters, directives from the principal, comments by students, notes between teachers, and papers from desk drawers and wastebaskets, evoking a vivid picture of teachers fighting the good fight against all that stands in the way of good teaching.","['Fiction', 'Classics', 'Education', 'Humor', 'Teaching', 'Coming Of Age', 'Adult', 'Novels', 'Contemporary', 'School']"
The Snowy Day,https://www.goodreads.com/book/show/310258.The_Snowy_Day,"Winner of the 1963 Caldecott Medal!No book has captured the magic and sense of possibility of the first snowfall better than The Snowy Day. Universal in its appeal, the story has become a favorite of millions, as it reveals a child's wonder at a new world, and the hope of capturing and keeping that wonder forever.The adventures of a little boy in the city on a very snowy day.""Keats's sparse collage illustrations capture the wonder and beauty a snowy day can bring to a small child.""—""Ezra Jack Keats's classic , winner of the 1963 Caldecott Medal, pays homage to the wonder and pure pleasure a child experiences when the world is blanketed in snow.""—""The book is notable not only for its lovely artwork and tone, but also for its importance as a trailblazer. According to  magazine,  was ""the very first full-color picture book to feature a small black hero""—yet another reason to add this classic to your shelves. It's as unique and special as a snowflake.""—Amazon.com","['Picture Books', 'Childrens', 'Fiction', 'Classics', 'Realistic Fiction', 'Storytime', 'African American', 'Cultural', 'Adventure', 'Christmas']"
Cancer Ward,https://www.goodreads.com/book/show/254316.Cancer_Ward,"One of the great allegorical masterpieces of world literature, Cancer Ward is both a deeply compassionate study of people facing terminal illness and a brilliant dissection of the “cancerous” Soviet police state.","['Fiction', 'Classics', 'Russia', 'Russian Literature', 'Literature', 'Historical Fiction', 'Novels', '20th Century', 'Medicine', 'Nobel Prize']"
The Golden Notebook,https://www.goodreads.com/book/show/24100.The_Golden_Notebook,"Anna is a writer, author of one very successful novel, who now keeps four notebooks. In one, with a black cover, she reviews the African experience of her earlier year. In a red one she records her political life, her disillusionment with communism. In a yellow one she writes a novel in which the heroine relives part of her own experience. And in the blue one she keeps a personal diary. Finally, in love with an American writer and threatened with insanity, Anna tries to bring the threads of all four books together in a golden notebook.","['Fiction', 'Classics', 'Feminism', 'Literature', 'Novels', 'Nobel Prize', 'Literary Fiction', 'Womens', 'British Literature', '20th Century']"
"One Fish, Two Fish, Red Fish, Blue Fish",https://www.goodreads.com/book/show/7770.One_Fish_Two_Fish_Red_Fish_Blue_Fish,"From there to here, from here to there, funny things are everywhere. In this exploration of simple concepts such as colour, numbers and opposites, Dr Seuss presents a crazy world of boxing Goxes, singing Yinks and hump Wumps.","['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Poetry', 'Animals', 'Fantasy', 'Humor', 'Kids', 'Juvenile']"
Ramona the Pest,https://www.goodreads.com/book/show/78039.Ramona_the_Pest,Ramona doesn't think she's a pest - she knows that she isn't a pest on purpose. So how in the world does Ramona get in trouble? Why does her crush Davy run away whenever Ramona comes near him? And how does she manage to disrupt the whole kindergarten class during their rest time?,"['Childrens', 'Fiction', 'Middle Grade', 'Classics', 'Young Adult', 'Realistic Fiction', 'Humor', 'Chapter Books', 'Juvenile', 'Family']"
Bread and Jam for Frances,https://www.goodreads.com/book/show/911579.Bread_and_Jam_for_Frances,"The classic funny story about a stubborn little badger with very particular tastes in food. Frances is a fussy eater. In fact, the only thing she likes is bread and jam. She won't touch her squishy soft-boiled egg. She trades away her chicken-salad sandwich at lunch. She turns up her nose at boring veal cutlets. Unless her parents can come up with a plan, Frances just might go on eating bread and jam forever! Join the generations of families that have laughed along as Frances sings ""Jam on biscuits, jam on bread, Jam is the thing I like most, Jam is sticky, jam is sweet, Jam is tasty, jam’s a treat—raspberry, strawberry, gooseberry, I’m very FOND…OF…JAM!""","['Picture Books', 'Childrens', 'Fiction', 'Food', 'Classics', 'Animals', 'Family', 'Kids', 'Juvenile', '1st Grade']"
The Unexpected Mrs. Pollifax,https://www.goodreads.com/book/show/140524.The_Unexpected_Mrs_Pollifax,"Mrs. Virgil (Emily) Pollifax of New Brunswick, New Jersey, was a widow with grown children. She was tired of attending her Garden Club meetings. She wanted to do something good for her country. So, naturally, she became a CIA agent. This time, the assignment sounds as tasty as a taco. A quick trip to Mexico City is on her agenda. Unfortunately, something goes wrong, and our dear Mrs. Pollifax finds herself embroiled in quite a hot Cold War—and her country's enemies find themselves entangled with one unbelievably feisty lady.","['Mystery', 'Fiction', 'Cozy Mystery', 'Adventure', 'Humor', 'Audiobook', 'Mystery Thriller', 'Thriller', 'Espionage', 'Suspense']"
Sometimes a Great Notion,https://www.goodreads.com/book/show/529626.Sometimes_a_Great_Notion,"The magnificent second novel from the legendary author of One Flew Over the Cuckoo's Nest...Following the astonishing success of his first novel, One Flew Over the Cuckoo's Nest, Ken Kesey wrote what Charles Bowden calls ""one of the few essential books written by an American in the last half century."" This wild-spirited tale tells of a bitter strike that rages through a small lumber town along the Oregon coast. Bucking that strike out of sheer cussedness are the Stampers. Out of the Stamper family's rivalries and betrayals Ken Kesey has crafted a novel with the mythic impact of Greek tragedy.","['Fiction', 'Classics', 'Literature', 'Novels', 'Literary Fiction', 'American', 'Historical Fiction', 'Americana', 'The United States Of America', 'Contemporary']"
Herzog,https://www.goodreads.com/book/show/6551.Herzog,"This is the story of Moses Herzog, a great sufferer, joker, mourner, and charmer. Although his life steadily disintegrates around him - he has failed as a writer and teacher, as a father, and has lost the affection of his wife to his best friend - Herzog sees himself as a survivor, both of his private disasters and those of the age. He writes unsent letters to friends and enemies, colleagues and famous people, revealing his wry perception of the world around him, and the innermost secrets of his heart.","['Fiction', 'Classics', 'Literature', 'Novels', 'American', '20th Century', 'Nobel Prize', 'Jewish', 'Literary Fiction', 'Modern Classics']"
True Grit,https://www.goodreads.com/book/show/257845.True_Grit,"In the 1870s, young Mattie Ross learns that her beloved father was gunned down by his former handyman. But even though this gutsy 14-year-old is seeking vengeance, she is smart enough to figure out she can't go alone after a desperado who's holed up in Indian territory. With some fast-talking, she convinces mean, one-eyed US Marshal ""Rooster"" Cogburn into going after the despicable outlaw with her.","['Fiction', 'Westerns', 'Historical Fiction', 'Classics', 'Adventure', 'Historical', 'Audiobook', 'Novels', 'American', 'Literature']"
Chitty Chitty Bang Bang,https://www.goodreads.com/book/show/576335.Chitty_Chitty_Bang_Bang,"Ian Fleming, best known for his James Bond novels, wrote only one children’s book—and it is a classic! Chitty Chitty Bang Bang is the name of the flying, floating, driving-by-itself automobile that takes the Pott family on a riotous series of adventures as they try to capture a notorious gang of robbers. This is a story filled with humor, adventure, and gadgetry that only a genius like Fleming could create.","['Fantasy', 'Classics', 'Childrens', 'Fiction', 'Adventure', 'Middle Grade', 'Audiobook', 'Young Adult', 'Humor', 'British Literature']"
"On Death and Dying: What the Dying Have to Teach Doctors, Nurses, Clergy and Their Own Families",https://www.goodreads.com/book/show/781844.On_Death_and_Dying,"Written by Dr. Elisabeth Kübler--Ross this book explores the five stages of death: denial and isolation, anger, bargaining, depression, and acceptance. It’s uses interviews and conversations to give the reader a better understanding of how imminent death affects the patient, medical professionals and the patient's family.","['Psychology', 'Nonfiction', 'Death', 'Philosophy', 'Self Help', 'Medicine', 'Spirituality', 'Science', 'Health', 'Medical']"
Hell's Angels,https://www.goodreads.com/book/show/10882.Hell_s_Angels,"Au début des années soixante, Thompson, alors journaliste à San Francisco, est fasciné par les Hell's Angels. Son article sur ces seigneurs de la route fait sensation, il se lance dans la version longue : un an passé à rouler et à écrire à leurs côtés. Mais l'équipée se termine sauvagement : parce qu'il refuse de partager ses royalties, les Angels abandonnent l'homme de lettres sur une route, à moitié mort et le crâne défoncé à coups de pierres..."" En France on n'a pas ça et aux Etats-unis, pays pourtant pas avare en déjantés, ils n'en ont qu'un comme lui. Même s'il n'a rien écrit depuis plus de vingt ans, Hunter S. Thompson demeure là-bas une légende. "", Eric Neuhoff, Le Figaro littéraire.","['Nonfiction', 'History', 'Journalism', 'Memoir', 'Biography', 'Crime', 'True Crime', 'Classics', 'Sociology', 'American']"
Stoner,https://www.goodreads.com/book/show/166997.Stoner,"William Stoner is born at the end of the nineteenth century into a dirt-poor Missouri farming family. Sent to the state university to study agronomy, he instead falls in love with English literature and embraces a scholar’s life, so different from the hardscrabble existence he has known. And yet as the years pass, Stoner encounters a succession of disappointments: marriage into a “proper” family estranges him from his parents; his career is stymied; his wife and daughter turn coldly away from him; a transforming experience of new love ends under threat of scandal. Driven ever deeper within himself, Stoner rediscovers the stoic silence of his forebears and confronts an essential solitude.John Williams’s luminous and deeply moving novel is a work of quiet perfection. William Stoner emerges from it not only as an archetypal American, but as an unlikely existential hero, standing, like a figure in a painting by Edward Hopper, in stark relief against an unforgiving world.","['Fiction', 'Historical Fiction', 'Literature', 'Novels', 'American', 'Literary Fiction', 'Classics', 'The United States Of America', '20th Century', 'Modern Classics']"
The Last Picture Show,https://www.goodreads.com/book/show/50051.The_Last_Picture_Show,"This is one of McMurtry's most memorable novels - the basis for the film of the same name. Set in a small, dusty Texas town, it introduces Jacy, Duane and Sonny, teenagers stumbling towards adulthood, discovering the beguiling mysteries of sex and the even more baffling mysteries of love.","['Fiction', 'Classics', 'Westerns', 'Coming Of Age', 'Literature', 'Historical Fiction', 'Novels', 'Literary Fiction', 'American', 'Contemporary']"
A Man for All Seasons: A Play in Two Acts,https://www.goodreads.com/book/show/403098.A_Man_for_All_Seasons,"The classic play about Sir Thomas More, the Lord chancellor who refused to compromise and was executed by Henry VIII.","['Plays', 'Classics', 'Drama', 'Historical Fiction', 'Fiction', 'Literature', 'School', 'Theatre', 'Historical', 'Religion']"
The Painted Bird,https://www.goodreads.com/book/show/18452.The_Painted_Bird,"A harrowing story that follows the wanderings of a boy abandoned by his parents during World War II, The Painted Bird is a dark novel that examines the proximity of terror and savagery to innocence and love.","['Fiction', 'Historical Fiction', 'Classics', 'War', 'Horror', 'Literature', 'Holocaust', 'Novels', 'Polish Literature', 'World War II']"
The Black Cauldron,https://www.goodreads.com/book/show/24784.The_Black_Cauldron,"Taran, the Assistant Pig-Keeper, and his friends are led into a mortal struggle with Arawn and his deathless warriors. Taran must wrest the black cauldron from them, for it is the cauldron that gives them their evil strength. But can he withstand the three enchantresses, who are determined to turn him and his companions into toads? Taran has not foreseen the awful price he will have to pay in his defence of Prydain...","['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Middle Grade', 'Classics', 'Adventure', 'Science Fiction Fantasy', 'High Fantasy', 'Audiobook']"
Tai-Pan,https://www.goodreads.com/book/show/42933.Tai_Pan,"Set in the turbulent days of the founding of Hong Kong in the 1840s, Tai-Pan is the story of Dirk Struan, the ruler - the Tai-Pan - of the most powerful trading company in the Far East. He is also a pirate, an opium smuggler, and a master manipulator of men. This is the story of his fight to establish himself and his dynasty as the undisputed masters of the Orient.","['Historical Fiction', 'Fiction', 'Historical', 'China', 'Asia', 'Adventure', 'Classics', 'Novels', 'Audiobook', 'Literature']"
V.,https://www.goodreads.com/book/show/5809.V_,"Que signifie V. ? Victoire, vol d'oiseaux, ou encore Vheissu, un pays imaginaire et mystérieux ? C'est la question que se pose Herbert Stencil depuis qu'il a repéré le fameux signe dans le journal intime de son père défunt. Très vite, V. devient une énigme aux nombreuses significations, une figure féminine aux multiples visages, la clé de voûte de la vaste réalité. Un récit vertigineux, dans le sillage de Kerouac et Joyce.","['Fiction', 'Classics', 'Literature', 'Novels', 'American', 'Contemporary', 'Literary Fiction', '20th Century', 'The United States Of America', 'Modern']"
The Confessions of Nat Turner,https://www.goodreads.com/book/show/577283.The_Confessions_of_Nat_Turner,"In 1831 Nat Turner awaits death in a Virginia jail cell. He is a slave, a preacher, and the leader of the only effective slave revolt in the history of 'that peculiar institution'. William Styron's ambitious and stunningly accomplished novel is Turner's confession, made to his jailers under the duress of his God. Encompasses the betrayals, cruelties and humiliations that made up slavery - and that still sear the collective psyches of both races.","['Fiction', 'Historical Fiction', 'Classics', 'Literature', 'Historical', 'African American', 'Race', 'Novels', 'Literary Fiction', 'American History']"
The Graduate,https://www.goodreads.com/book/show/71047.The_Graduate,"When Benjamin Braddock graduates from a small Eastern college and moves home to his parents' house, everyone wants to know what he's going to do with his life. Embittered by the emptiness of his college education and indifferent to his grim prospects—grad school? a career in plastics?—Benjamin falls haplessly into an affair with Mrs. Robinson, the relentlessly seductive wife of his father's business partner. It's only when beautiful coed Elaine Robinson comes home to visit her parents that Benjamin, now smitten, thinks he might have found some kind of direction in his life. Unfortunately for Benjamin, Mrs. Robinson plays the role of protective mother as well as she does the one of mistress. A wondrously fierce and absurd battle of wills ensues, with love and idealism triumphing over the forces of corruption and conformity.","['Fiction', 'Classics', 'Romance', 'Coming Of Age', 'American', 'Media Tie In', '20th Century', 'Novels', 'Modern Classics', 'Literature']"
King Rat,https://www.goodreads.com/book/show/9827.King_Rat,"The time is World War II. The place is a brutal prison camp deep in Japanese-occupied territory. Here, within the seething mass of humanity, one man, an American corporal, seeks dominance over both captives and captors alike. His weapons are human courage, unblinking understanding of human weaknesses, and total willingness to exploit every opportunity to enlarge his power and corrupt or destroy anyone who stands in his path.","['Historical Fiction', 'Fiction', 'War', 'Classics', 'Historical', 'Asia', 'Japan', 'World War II', 'Adventure', 'Novels']"
D'Aulaires' Book of Greek Myths,https://www.goodreads.com/book/show/79626.D_Aulaires_Book_of_Greek_Myths,"Here are the gods, goddesses, and legendary figures of ancient Greece--mighty Zeus, with his fistful of thunderbolts; gray-eyed Athena, goddess of wisdom; Helios, the sun; greedy King Midas--lavishly depicted by Caldecott winners Ingri and Edgar Parin d'Aulaire. In a relaxed and humorous tone, these splendid artists bring to life the myths that have inspired great European literature and art through the ages, creating a book readers of all ages will cherish.""For any child fortunate enough to have this generous book...the kings and heroes of ancient legend will remain forever matter-of-fact; the pictures interpret the text literally and are full of detail and witty observation.""--""The drawings, particularly the full-page ones in this oversized volume, are excellent  and excitingly evocative.""--""Parents, uncles, and aunts who have been searching for a big picture book that has good reading-aloud value for the younger ones and fine read-it-yourself value on up, have it in this volume...a children's classic.""--","['Mythology', 'Classics', 'Childrens', 'Fiction', 'Fantasy', 'Picture Books', 'Greek Mythology', 'Young Adult', 'Religion', 'Greece']"
Eichmann in Jerusalem: A Report on the Banality of Evil,https://www.goodreads.com/book/show/52090.Eichmann_in_Jerusalem,"Originally appearing as a series of articles in The New Yorker, Hannah Arendt’s authoritative and stunning report on the trial of Nazi leader Adolf Eichmann sparked a flurry of debate upon its publication.This revised edition includes material that came to light after the trial, as well as Arendt’s postscript directly addressing the controversy that arose over her account. A major journalistic triumph by an intellectual of singular influence,is as shocking as it is informative—an unflinching look at one of the most unsettling and unsettled issues of the twentieth century that remains hotly debated to this day.","['History', 'Nonfiction', 'Philosophy', 'Politics', 'Holocaust', 'Psychology', 'Classics', 'War', 'World War II', 'Historical']"
Dune Messiah,https://www.goodreads.com/book/show/44492285-dune-messiah,"Book Two in the Magnificent Dune Chronicles--the Bestselling Science Fiction Adventure of All TimeDune Messiah continues the story of Paul Atreides, better known--and feared--as the man christened Muad'Dib. As Emperor of the Known Universe, he possesses more power than a single man was ever meant to wield. Worshipped as a religious icon by the fanatical Fremens, Paul faces the enmity of the political houses he displaced when he assumed the throne--and a conspiracy conducted within his own sphere of influence.And even as House Atreides begins to crumble around him from the machinations of his enemies, the true threat to Paul comes to his lover, Chani, and the unborn heir to his family's dynasty...","['Science Fiction', 'Fiction', 'Fantasy', 'Classics', 'Science Fiction Fantasy', 'Audiobook', 'Space Opera', 'Novels', 'Space', 'Speculative Fiction']"
"Brown Bear, Brown Bear, What Do You See?",https://www.goodreads.com/book/show/759611.Brown_Bear_Brown_Bear_What_Do_You_See_,"A big happy frog, a plump purple cat, a handsome blue horse, and a soft yellow duck--all parade across the pages of this delightful book. Children will immediately respond to Eric Carle's flat, boldly colored collages. Combined with Bill Martin's singsong text, they create unforgettable images of these endearing animals.","['Picture Books', 'Childrens', 'Animals', 'Fiction', 'Classics', 'Storytime', 'Poetry', 'Kids', 'Juvenile', 'Banned Books']"
"Over Sea, Under Stone",https://www.goodreads.com/book/show/11312.Over_Sea_Under_Stone,"On holiday in Cornwall, the three Drew children discover an ancient map in the attic of the house that they are staying in. They know immediately that it is special. It is even more than that -- the key to finding a grail, a source of power to fight the forces of evil known as the Dark. And in searching for it themselves, the Drews put their very lives in peril. This is the first volume of Susan Cooper's brilliant and absorbing fantasy sequence known as The Dark Is Rising.","['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Middle Grade', 'Adventure', 'Arthurian', 'Classics', 'Audiobook', 'Science Fiction Fantasy']"
The Thin Red Line,https://www.goodreads.com/book/show/92417.The_Thin_Red_Line,"""When compared to the fact that he might very well be dead by this time tomorrow, whether he was courageous or not today was pointless, empty. When compared to the fact that he might be dead tomorrow, everything was pointless. Life was pointless. Whether he looked at a tree or not was pointless. It just didn't make any difference. It was pointless to the tree, it was pointless to every man in his outfit, pointless to everybody in the whole world. Who cared? It was not pointless only to him; and when he was dead, when he ceased to exist, it would be pointless to him too. More important: Not only would it behave beenSuch is the ultimate significance of war in (1962), James Jones's fictional account of the battle between American and Japanese troops on the island of Guadalcanal. The narrative shifts effortlessly among multiple viewpoints within C-for-Charlie Company, from commanding officer Capt. James Stein, his psychotic first sergeant Eddie Welsh, and the young privates they send into battle. The descriptions of combat conditions—and the mental states it induces—are unflinchingly realistic, including the dialog (in which a certain word Norman Mailer rendered as ""fug"" 15 years earlier in appears properly spelled on numerous occasions). This is more than a classic of combat fiction; it is one of the most significant explorations of male identity in American literature, establishing Jones as a novelist of the caliber of Herman Melville and Stephen Crane.","['Fiction', 'War', 'Historical Fiction', 'World War II', 'Military Fiction', 'Literature', 'Novels', 'Historical', 'American', 'Classics']"
The Third Policeman,https://www.goodreads.com/book/show/27208.The_Third_Policeman,"The Third Policeman is Flann O'Brien's brilliantly dark comic novel about the nature of time, death, and existence. Told by a narrator who has committed a botched robbery and brutal murder, the novel follows him and his adventures in a two-dimensional police station where, through the theories of the scientist/philosopher de Selby, he is introduced to ""Atomic Theory"" and its relation to bicycles, the existence of eternity (which turns out to be just down the road), and de Selby's view that the earth is not round but ""sausage-shaped."" With the help of his newly found soul named ""Joe,"" he grapples with the riddles and contradictions that three eccentric policeman present to him.The last of O'Brien's novels to be published, The Third Policeman joins O'Brien's other fiction (At Swim-Two-Birds, The Poor Mouth, The Hard Life, The Best of Myles, The Dalkey Archive) to ensure his place, along with James Joyce and Samuel Beckett, as one of Ireland's great comic geniuses.","['Fiction', 'Ireland', 'Irish Literature', 'Fantasy', 'Classics', 'Humor', 'Novels', 'Literature', 'Mystery', '20th Century']"
Lord of Light,https://www.goodreads.com/book/show/13821.Lord_of_Light,"Earth is long since dead. On a colony planet, a band of men has gained control of technology, made themselves immortal, and now rule their world as the gods of the Hindu pantheon. Only one dares oppose them: he who was once Siddhartha and is now Mahasamatman. Binder of Demons, Lord of Light.","['Science Fiction', 'Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Classics', 'Mythology', 'Hugo Awards', 'Religion', 'Speculative Fiction', 'Novels']"
The Society of the Spectacle,https://www.goodreads.com/book/show/381440.The_Society_of_the_Spectacle,"Few works of political and cultural theory have been as enduringly provocative as Guy Debord's The Society of the Spectacle. From its publication amid the social upheavals of the 1960s up to the present, the volatile theses of this book have decisively transformed debates on the shape of modernity, capitalism and everyday life in the late twentieth century. Now finally available in a superb English translation approved by the author, Debord's text remains as crucial as ever for understanding the contemporary effects of power, which are increasingly inseparable from the new virtual worlds of our rapidly changing image/information culture.","['Philosophy', 'Nonfiction', 'Politics', 'Theory', 'Sociology', 'Art', 'France', 'History', 'Essays', 'Society']"
Another Country,https://www.goodreads.com/book/show/38474.Another_Country,"From one of the most important American novelists of the twentieth century—a novel of sexual, racial, political, artistic passions, set in Greenwich Village, Harlem, and France.Stunning for its emotional intensity and haunting sensuality, this book depicts men and women, blacks and whites, stripped of their masks of gender and race by love and hatred at the most elemental and sublime.","['Fiction', 'Classics', 'LGBT', 'Queer', 'Race', 'African American', 'Novels', 'Literary Fiction', 'Literature', 'American']"
The Source,https://www.goodreads.com/book/show/12657.The_Source,"In the grand storytelling style that is his signature, James Michener sweeps us back through time to the very beginnings of the Jewish faith, thousands of years ago. Through the predecessors of four modern men and women, we experience the entire colorful history of the Jews, including the life of the early Hebrews and their persecutions, the impact of Christianity, the Crusades, and the Spanish Inquisition, all the way to the founding of present-day Israel and the Middle-East conflict.""A sweeping chronology filled with excitement.""THE PHILADELPHIA INQUIRER","['Historical Fiction', 'Fiction', 'Historical', 'Israel', 'Religion', 'Jewish', 'Novels', 'Judaism', 'Classics', 'Archaeology']"
The Moon-Spinners,https://www.goodreads.com/book/show/27693.The_Moon_Spinners,"Young, beautiful, and adventurous Nicola Ferris loves her life as a secretary at the British Embassy on the lush island of Crete. Then on her day off, she links up with two hiking companions who have inadvertently stumbledupon a scene of blood vengeance. And suddenly the life Nicola adores is in danger of coming to an abrupt, brutal, and terrifying end . .","['Mystery', 'Fiction', 'Romance', 'Suspense', 'Gothic', 'Romantic Suspense', 'Greece', 'Adventure', 'Thriller', 'Historical Fiction']"
The Clown,https://www.goodreads.com/book/show/69091.The_Clown,"Acclaimed entertainer Hans Schnier collapses when his beloved Marie leaves him because he won’t marry her within the Catholic Church. The desertion triggers a searing re-examination of his life—the loss of his sister during the war, the demands of his millionaire father and the hypocrisies of his mother, who first fought to “save” Germany from the Jews, then worked for “reconciliation” afterwards.","['Fiction', 'German Literature', 'Classics', 'Novels', 'Germany', 'Literature', 'Nobel Prize', '20th Century', 'Literary Fiction', 'Unfinished']"
"The Proud Tower: A Portrait of the World Before the War, 1890-1914",https://www.goodreads.com/book/show/192955.The_Proud_Tower,"During the fateful quarter century leading up to World War I, the climax of a century of rapid, unprecedented change, a privileged few enjoyed luxury as the underclass was “heaving in its pain, its power, and its hate.”In ""The Proud Tower"", Barbara W. Tuchman brings the era to vivid life: the decline of the Edwardian aristocracy; the Anarchists of Europe and America; Germany and its self-depicted hero, Richard Strauss; Diaghilev’s Russian ballet and Stravinsky’s music; the Dreyfus Affair; the Peace Conferences in The Hague; and the enthusiasm and tragedy of Socialism, epitomized by the assassination of Jean Jaurès on the night the Great War began and an epoch came to a close.","['History', 'Nonfiction', 'World War I', 'European History', 'War', 'Politics', 'World History', 'Historical', '19th Century', 'Germany']"
The Complete Adventures of Curious George,https://www.goodreads.com/book/show/808853.The_Complete_Adventures_of_Curious_George,"“This is George. He lived in Africa. He was a good little monkey, and always very curious.” With these words, H. A. and Margret Rey introduced the world to Curious George in 1941, and the world has loved him ever since. The tales of this cheerful and resilient little hero have kept generations of readers enthralled and entertained. Now, in recognition of the sixtieth anniversary of his debut, Houghton Mifflin proudly presents a special edition of George’s best-loved adventures.With an introduction by critic Leonard Marcus, a retrospective note by publisher Anita Silvey, and a cataloged history of the Reys by curator Dee Jones, this collection offers a fun and fascinating portrait of a classic character and his unique creators.","['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Animals', 'Kids', 'Fantasy', 'Humor', 'Juvenile', 'Young Adult']"
A Caribbean Mystery,https://www.goodreads.com/book/show/31300.A_Caribbean_Mystery,"There is no rest or relaxation for Miss Marple. Agatha Christie's most appealing sleuth returns in this classic baffler of a vacation-turned-deadly.Nephew Raymond West has given his favourite aunt a vacation at a beautiful resort in the Caribbean. While there she encounters an old wind-bag. One of his stories is about meeting a murderer. He has a snapshot. Suddenly he hesitates, and gets flustered. By the next morning he is dead, seemingly of natural causes. Miss Marple has doubts.And well she should.Librarian's note: this entry is for the novel, ""A Caribbean Mystery."" Collections and other Miss Marple stories are located elsewhere on Goodreads. The series includes 12 novels and 20 short stories. Entries for the short stories can be found by searching Goodreads for: ""a Miss Marple Short Story.""","['Mystery', 'Fiction', 'Crime', 'Classics', 'Mystery Thriller', 'Detective', 'Audiobook', 'British Literature', 'Thriller', 'Murder Mystery']"
This Rough Magic,https://www.goodreads.com/book/show/27694.This_Rough_Magic,"When Lucy Waring's sister Phyllida suggests that she join her for a quiet holiday on the island of Corfu, young English Lucy is overjoyed. Her work as an actress has temporarily come to a halt. She believes there is no finer place to be ""at liberty"" than the sun-drenched isle of Corfu, the alleged locale for Shakespeare's The Tempest. Even the suspicious actions of the handsome, arrogant son of a famous actor cannot dampen her enthusiasm for this wonderland in the Ionian Sea.But the peaceful idyll does not last long. A series of incidents, seemingly unconnected - but all surrounded in mystery - throws Lucy's life into a dangerous spin, as fear, danger and death - as well as romance - supplant the former tranquility. Then a human corpse is carried ashore on the incoming tide... And without warning, she found she had stumbled into a nightmare of strange violence, stalked by shadows of terror and sudden death.","['Mystery', 'Romance', 'Fiction', 'Gothic', 'Romantic Suspense', 'Suspense', 'Greece', 'Historical Fiction', 'Thriller', 'Mystery Thriller']"
Mila 18,https://www.goodreads.com/book/show/42692.Mila_18,"It was a time of crisis, a time of tragedy and a time of transcendent courage and determination. Leon Uris's novel is set in the midst of the ghetto uprising that defied Nazi tyranny, as the Jews of Warsaw boldly met Wehrmacht tanks with homemade weapons and bare fists. Here, painted on a canvas as broad as its subject matter, is the compelling story of one of the most heroic struggles of modern times.","['Historical Fiction', 'Fiction', 'Holocaust', 'Historical', 'World War II', 'War', 'Jewish', 'Classics', 'Poland', 'Literature']"
The Wall,https://www.goodreads.com/book/show/586852.The_Wall,"First published to acclaim in Germany, The Wall chronicles the life of the last surviving human on earth, an ordinary middle-aged woman who awakens one morning to find that everyone else has vanished. Assuming her isolation to be the result of a military experiment gone awry, she begins the terrifying work of survival and self-renewal. This novel is at once a simple and moving tale and a disturbing meditation on humanity.","['Fiction', 'Science Fiction', 'Dystopia', 'Classics', 'German Literature', 'Post Apocalyptic', 'Novels', 'Roman', 'Literary Fiction', 'Feminism']"
"Ada, or Ardor: A Family Chronicle",https://www.goodreads.com/book/show/12187.Ada_or_Ardor,"Published two weeks after his seventieth birthday, Ada, or Ardor is one of Nabokov's greatest masterpieces, the glorious culmination of his career as a novelist. It tells a love story troubled by incest. But more: it is also at once a fairy tale, epic, philosophical treatise on the nature of time, parody of the history of the novel, and erotic catalogue. Ada, or Ardor is no less than the superb work of an imagination at white heat.This is the first American edition to include the extensive and ingeniously sardonic appendix by the author, written under the anagrammatic pseudonym Vivian Darkbloom.","['Fiction', 'Classics', 'Russia', 'Literature', 'Novels', 'Russian Literature', 'Romance', '20th Century', 'Literary Fiction', 'American']"
Taran Wanderer,https://www.goodreads.com/book/show/24782.Taran_Wanderer,"Taran is an Assistant Pig-Keeper no longer; he has become a hero. Now he dreams of winning the hand of the Princess Eilonwy. Eager to find his origins, Taran sets off with the faithful Gurgi on a quest across the marvelous land of Prydain. Their journey takes them to the three witches in the Marshes of Morva, through the many realms of Prydain, and finally to the mystical Mirror of Llunet, which may hold a truth about Taran's identity that he cannot bear to face. In the course of his travels, Taran will learn much about his world and the good and bad people in it, but will also discover much about himself.After many hard lessons, Taran learns the secret of the Mirror Llunet and of the past--and finds not an ending but a beginning.","['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Middle Grade', 'Adventure', 'Classics', 'Science Fiction Fantasy', 'High Fantasy', 'Juvenile']"
